CustomerID,TotalInvestments,TotalAmount,AvgAmount,TotalROI,AvgROI,FirstInvestment,LastInvestment,DaysActive,IsChurnRisk,InvestmentFrequency,ROI_Ratio,Gender,Age,Region,RiskProfile,JoinDate,PreferredInvestmentType,CustomerAgeDays,CustomerAgeMonths,CLV,Segment
INV02108,3,77691.51999999999,25897.17333333333,2911.14,970.38,2022-05-21,2022-09-22,124,True,62.0,3.747049871079881,Male,65,Abuja,Low,2021-04-26,Fixed Income,1481,48.65308804204993,59.834639837947336,3.0
INV02109,5,49774.380000000005,9954.876,20747.369999999995,4149.473999999999,2023-10-28,2024-12-16,415,False,103.75,41.68282960028833,Male,49,Enugu,Medium,2022-11-03,Stocks,925,30.387647831800262,682.7566949189188,2.0
INV02110,1,14267.9,14267.9,443.77,443.77,2023-05-15,2023-05-15,0,True,,3.1102685048255174,Male,24,Lagos,Medium,2023-03-22,Fixed Income,786,25.821287779237842,17.186207124681935,
INV02111,2,15149.98,7574.99,502.06,251.03,2023-09-20,2024-04-08,201,True,201.0,3.31393176756669,Male,50,Port Harcourt,Medium,2023-02-15,Real Estate,821,26.971090670170828,18.614745919610233,1.0
INV02112,4,40556.72,10139.18,1703.11,425.7775,2022-06-15,2024-06-19,735,False,245.0,4.199328742561035,Female,45,Enugu,Medium,2021-05-30,Stocks,1447,47.53613666228647,35.82769067035245,1.0
INV02113,8,89388.86,11173.6075,4309.12,538.64,2023-07-17,2024-10-27,468,False,66.85714285714286,4.820645436131526,Female,23,Abuja,Medium,2023-06-28,Fixed Income,688,22.601839684625492,190.65350697674418,0.0
INV02114,3,14813.84,4937.946666666667,624.4,208.13333333333333,2020-12-08,2023-02-02,786,True,393.0,4.214977345509334,Male,31,Abuja,High,2020-02-11,Mutual Fund,1921,63.107752956636006,9.894188443519,1.0
INV02115,8,56815.14,7101.8925,1182.0900000000001,147.76125000000002,2020-12-14,2024-10-09,1395,False,199.28571428571428,2.0805897864548077,Female,54,Enugu,Medium,2020-09-30,Crypto,1689,55.4862023653088,21.30421527531084,0.0
INV02116,7,75005.22,10715.031428571428,7589.91,1084.2728571428572,2021-07-29,2024-10-18,1177,False,196.16666666666666,10.119175705370905,Male,47,Port Harcourt,Low,2020-01-11,Crypto,1952,64.12614980289094,118.35904733606557,0.0
INV02117,2,19456.28,9728.14,1177.19,588.595,2024-08-28,2024-12-24,118,False,118.0,6.050437185320113,Female,36,Port Harcourt,Medium,2022-12-14,Fixed Income,884,29.040735873850196,40.535818552036204,1.0
INV02118,3,27145.959999999995,9048.653333333332,481.13,160.37666666666667,2021-03-13,2024-05-02,1146,True,573.0,1.7723815993245406,Female,37,Kano,Medium,2021-02-04,Fixed Income,1562,51.31406044678055,9.376182586427657,1.0
INV02119,3,49700.19,16566.73,19837.74,6612.580000000001,2023-06-22,2024-09-12,448,False,224.0,39.91481722705688,Male,29,Kano,Low,2022-02-20,Crypto,1181,38.797634691195796,511.3131292125318,2.0
INV02120,5,66982.82,13396.564000000002,5192.95,1038.59,2022-07-21,2024-11-24,857,False,214.25,7.752659562556487,Other,42,Lagos,Medium,2021-04-09,Fixed Income,1498,49.21156373193167,105.52296261682243,0.0
INV02121,4,12325.66,3081.415,4424.9800000000005,1106.2450000000001,2022-09-07,2024-09-04,728,False,242.66666666666666,35.90055218138421,Other,54,Lagos,Low,2020-11-21,Stocks,1637,53.777923784494085,82.28246255345145,2.0
INV02122,9,171622.33000000002,19069.14777777778,46402.53,5155.836666666666,2023-07-14,2024-12-07,512,False,64.0,27.037583046448553,Female,26,Enugu,Low,2023-05-04,Mutual Fund,743,24.40867279894875,1901.0673125168237,0.0
INV02123,3,11993.79,3997.9300000000003,863.84,287.94666666666666,2021-11-01,2023-02-03,459,True,229.5,7.202393905512769,Other,44,Enugu,Medium,2021-09-27,Mutual Fund,1327,43.593955321944804,19.815591258477774,1.0
INV02124,1,11752.88,11752.88,3378.51,3378.51,2024-08-15,2024-08-15,0,False,,28.746230711110815,Male,41,Lagos,High,2023-10-23,Stocks,571,18.758212877792378,180.1083089316988,
INV02125,5,28447.1,5689.42,944.0699999999999,188.814,2023-09-04,2024-12-10,463,False,115.75,3.3186862632746394,Male,45,Enugu,High,2022-04-12,Fixed Income,1130,37.12220762155059,25.43140778761062,0.0
INV02126,5,21790.8,4358.16,1077.8600000000001,215.57200000000003,2023-09-01,2024-09-02,367,False,91.75,4.946399397911046,Female,26,Kano,Medium,2022-01-25,Mutual Fund,1207,39.65177398160315,27.183146975973493,0.0
INV02127,2,16910.010000000002,8455.005000000001,713.76,356.88,2023-08-02,2024-06-26,329,False,329.0,4.220931862252003,Female,33,Kano,Low,2023-04-12,Mutual Fund,765,25.131406044678055,28.4011168627451,1.0
INV02128,6,102588.95,17098.158333333333,6996.22,1166.0366666666666,2022-01-02,2024-11-08,1041,False,208.2,6.8196623515495585,Male,55,Kano,Low,2021-04-28,Crypto,1479,48.58738501971091,143.9925198106829,3.0
INV02129,2,28800.68,14400.34,1418.79,709.395,2023-04-13,2023-05-19,36,True,36.0,4.9262378527173665,Female,47,Abuja,Low,2020-08-22,Mutual Fund,1728,56.76741130091984,24.993036805555555,3.0
INV02130,9,92380.17,10264.463333333333,2021.2700000000004,224.5855555555556,2021-07-16,2024-07-10,1090,False,136.25,2.187991210667831,Male,24,Kano,Medium,2021-05-22,Real Estate,1455,47.79894875164258,42.28691326460482,0.0
INV02131,3,85859.9,28619.966666666664,5224.389999999999,1741.4633333333331,2023-11-12,2024-08-05,267,False,133.5,6.084784631708167,Male,40,Port Harcourt,Medium,2023-08-01,Fixed Income,654,21.48488830486202,243.16579755351682,3.0
INV02132,2,13266.380000000001,6633.1900000000005,3591.91,1795.955,2021-07-11,2022-01-19,192,True,192.0,27.07528353627741,Female,55,Port Harcourt,Medium,2021-03-20,Stocks,1518,49.86859395532194,72.02749696969697,2.0
INV02133,3,25989.52,8663.173333333334,3762.25,1254.0833333333333,2020-12-03,2024-09-10,1377,False,688.5,14.476027260218736,Female,58,Enugu,Medium,2020-04-10,Crypto,1862,61.169513797634686,61.50531149301827,1.0
INV02134,6,63474.57,10579.095,5988.38,998.0633333333334,2022-09-10,2024-06-25,654,False,130.8,9.4342978613325,Female,68,Port Harcourt,Low,2021-07-09,Mutual Fund,1407,46.222076215505915,129.55670732054014,0.0
INV02135,1,7713.54,7713.54,382.83,382.83,2023-10-28,2023-10-28,0,True,,4.963090876562512,Male,48,Kano,Low,2022-07-15,Real Estate,1036,34.03416557161629,11.248402702702704,
INV02136,3,21610.87,7203.623333333333,1434.96,478.32,2023-03-30,2024-10-10,560,False,280.0,6.639991818931862,Female,44,Abuja,Medium,2022-05-08,Real Estate,1104,36.26806833114323,39.56538260869565,1.0
INV02137,5,52122.29,10424.458,2575.49,515.098,2022-01-06,2024-11-26,1055,False,263.75,4.9412449069294535,Female,35,Abuja,High,2021-10-01,Fixed Income,1323,43.46254927726675,59.257683749055175,0.0
INV02138,3,12311.97,4103.99,280.07,93.35666666666667,2022-05-07,2024-07-26,811,False,405.5,2.2747781224288235,Male,56,Abuja,High,2021-05-03,Mutual Fund,1474,48.42312746386334,5.783806512890095,1.0
INV02139,4,14812.1,3703.025,965.61,241.4025,2021-10-12,2023-06-09,605,True,201.66666666666666,6.5190621181331485,Male,69,Abuja,Low,2020-02-22,Fixed Income,1910,62.74638633377135,15.389093403141363,1.0
INV02140,4,60925.12,15231.28,3088.69,772.1725,2024-02-16,2024-10-13,240,False,80.0,5.069649431958443,Female,49,Port Harcourt,Medium,2023-11-30,Mutual Fund,533,17.509855453350852,176.39723001876175,3.0
INV02141,8,33190.020000000004,4148.7525000000005,7025.030000000001,878.1287500000001,2022-10-31,2024-05-20,567,False,81.0,21.166091493768306,Male,36,Kano,High,2021-08-08,Crypto,1377,45.236530880420496,155.29550704429923,0.0
INV02142,3,9332.63,3110.8766666666666,404.33000000000004,134.77666666666667,2023-04-12,2024-08-28,504,False,252.0,4.332433622676566,Female,26,Port Harcourt,Medium,2021-03-28,Fixed Income,1510,49.60578186596583,8.150864370860928,1.0
INV02143,5,53214.96,10642.992,1049.3,209.85999999999999,2022-12-22,2024-03-19,453,True,113.25,1.971813941042143,Female,62,Abuja,High,2022-12-08,Mutual Fund,890,29.23784494086728,35.888417977528086,0.0
INV02144,4,20996.66,5249.165,1002.6200000000001,250.65500000000003,2022-04-27,2024-03-05,678,True,226.0,4.775140427096501,Female,29,Lagos,Medium,2021-09-04,Mutual Fund,1350,44.349540078843624,22.6072242962963,1.0
INV02145,3,96627.68,32209.226666666666,12394.740000000002,4131.580000000001,2023-11-13,2024-07-23,253,False,126.5,12.82731821771981,Male,28,Kano,Low,2023-04-20,Mutual Fund,757,24.868593955321945,498.4093601056804,3.0
INV02147,5,47423.34,9484.668,17116.18,3423.236,2023-11-13,2024-12-03,386,False,96.5,36.09231235083822,Male,65,Abuja,Low,2023-06-06,Crypto,710,23.324572930354794,733.8260833802818,2.0
INV02148,3,28694.07,9564.69,-1544.42,-514.8066666666667,2023-05-14,2024-11-09,545,False,272.5,-5.3823664610841195,Male,45,Lagos,Medium,2021-07-09,Crypto,1407,46.222076215505915,-33.413038237384505,1.0
INV02149,6,83684.66,13947.443333333335,5988.360000000001,998.0600000000001,2022-07-08,2023-12-24,534,True,106.8,7.155863452154793,Male,59,Abuja,Medium,2022-01-08,Fixed Income,1224,40.21024967148489,148.92620784313726,0.0
INV02150,3,7854.98,2618.3266666666664,1254.93,418.31,2024-03-09,2024-11-18,254,False,127.0,15.97623418519207,Female,30,Enugu,High,2023-06-26,Crypto,690,22.667542706964518,55.36241913043479,1.0
INV02151,8,83219.51000000001,10402.438750000001,10807.63,1350.95375,2022-06-23,2024-10-26,856,False,122.28571428571429,12.98689453951363,Female,42,Abuja,Low,2022-05-15,Mutual Fund,1097,36.038107752956634,299.8944915223336,0.0
INV02152,6,48632.26,8105.376666666667,3571.7400000000002,595.2900000000001,2021-03-18,2024-08-12,1243,False,248.6,7.344384159814905,Female,20,Enugu,Medium,2020-05-27,Crypto,1815,59.62549277266754,59.9029011570248,0.0
INV02153,5,72477.62,14495.524,13796.61,2759.322,2021-06-23,2024-10-27,1222,False,305.5,19.035683014977593,Female,20,Abuja,Medium,2021-05-28,Stocks,1449,47.60183968462549,289.8335461697723,3.0
INV02154,4,9760.07,2440.0175,224.87,56.2175,2021-06-22,2024-04-10,1023,True,341.0,2.30397937719709,Female,49,Enugu,Medium,2020-05-31,Mutual Fund,1811,59.49408672798948,3.7797033683048045,1.0
INV02155,2,37428.9,18714.45,886.1600000000001,443.08000000000004,2024-03-08,2024-06-27,111,False,111.0,2.3675822693159563,Male,59,Lagos,Medium,2023-07-13,Fixed Income,673,22.109067017082786,40.08129331352155,3.0
INV02156,3,58922.58,19640.86,2528.2400000000002,842.7466666666668,2023-09-22,2024-07-16,298,False,149.0,4.29078292226851,Male,55,Lagos,Medium,2023-09-07,Fixed Income,617,20.269382391590014,124.73197017828201,3.0
INV02157,4,10927.310000000001,2731.8275000000003,192.14,48.035,2022-04-24,2024-12-04,955,False,318.3333333333333,1.7583467477357186,Female,31,Enugu,Low,2022-02-11,Fixed Income,1190,39.09329829172142,4.914908907563025,1.0
INV02158,3,64374.37,21458.123333333333,4654.42,1551.4733333333334,2023-06-24,2023-10-31,129,True,64.5,7.230237748346119,Male,69,Enugu,Low,2022-05-08,Real Estate,1104,36.26806833114323,128.3338268115942,3.0
INV02159,2,18527.85,9263.925,-8306.140000000001,-4153.070000000001,2022-10-17,2023-05-10,205,True,205.0,-44.83056587785416,Male,64,Enugu,Medium,2021-04-06,Crypto,1501,49.31011826544021,-168.44696975349768,1.0
INV02160,4,21898.61,5474.6525,920.3,230.075,2021-04-23,2024-06-20,1154,False,384.6666666666667,4.202549842204596,Male,66,Kano,Medium,2020-04-01,Mutual Fund,1871,61.465177398160314,14.972705505077498,1.0
INV02161,6,51958.86,8659.81,-9244.060000000001,-1540.676666666667,2020-09-21,2023-05-12,963,True,192.6,-17.79111396978302,Male,32,Enugu,Medium,2020-07-06,Mutual Fund,1775,58.31143232588699,-158.52911909859156,0.0
INV02162,8,46004.21,5750.52625,5551.36,693.92,2024-02-07,2024-09-11,217,False,31.0,12.067069513855362,Male,65,Lagos,Low,2023-10-07,Mutual Fund,587,19.2838370565046,287.8763175468484,0.0
INV02163,3,32669.68,10889.893333333333,2220.17,740.0566666666667,2023-01-17,2024-08-13,574,False,287.0,6.795811896535259,Female,28,Lagos,Medium,2022-09-05,Mutual Fund,984,32.32588699080158,68.68086869918699,1.0
INV02164,5,26543.38,5308.676,3142.23,628.446,2021-09-05,2023-06-06,639,True,159.75,11.838092963292542,Female,27,Enugu,Low,2021-01-31,Real Estate,1566,51.4454664914586,61.078851340996174,0.0
INV02165,5,82038.95999999999,16407.791999999998,6075.08,1215.016,2022-07-22,2023-05-04,286,True,71.5,7.405115813267258,Male,56,Kano,Low,2021-08-27,Fixed Income,1358,44.612352168199735,136.17484182621502,3.0
INV02166,4,31065.760000000002,7766.4400000000005,6575.7699999999995,1643.9424999999999,2023-11-29,2024-11-21,358,False,119.33333333333333,21.167259387827624,Female,42,Port Harcourt,High,2023-08-31,Crypto,624,20.49934296977661,320.77954935897435,0.0
INV02167,5,45636.97,9127.394,13637.02,2727.404,2020-10-31,2024-04-23,1270,True,317.5,29.881519303319216,Female,62,Enugu,High,2020-06-22,Crypto,1789,58.77135348226018,232.03515304639464,2.0
INV02168,3,9067.98,3022.66,407.57000000000005,135.85666666666668,2022-05-05,2024-07-08,795,False,397.5,4.4946062959997715,Female,25,Enugu,Medium,2021-12-23,Mutual Fund,1240,40.73587385019711,10.005186129032259,1.0
INV02169,3,5903.44,1967.8133333333333,218.16,72.72,2024-06-14,2024-08-24,71,False,35.5,3.69547247028851,Male,46,Kano,Low,2021-11-26,Fixed Income,1267,41.62286465177398,5.241349960536701,1.0
INV02170,3,17148.589999999997,5716.196666666666,3365.57,1121.8566666666668,2022-07-17,2023-07-22,370,True,185.0,19.625928429101172,Female,29,Enugu,Low,2021-08-15,Stocks,1370,45.006570302233904,74.77952613138686,1.0
INV02171,3,12945.22,4315.073333333333,4558.26,1519.42,2023-03-09,2024-03-22,379,True,189.5,35.21191605859151,Female,50,Lagos,Low,2022-05-27,Crypto,1085,35.64388961892247,127.88334967741936,2.0
INV02172,10,121014.45999999999,12101.446,5249.6900000000005,524.969,2022-04-18,2024-03-07,689,True,76.55555555555556,4.338068359764611,Male,51,Lagos,Medium,2022-01-25,Mutual Fund,1207,39.65177398160315,132.3948331400166,0.0
INV02173,3,42498.46000000001,14166.153333333335,3143.65,1047.8833333333334,2022-09-01,2024-04-24,601,True,300.5,7.397091565200244,Male,49,Enugu,High,2021-04-06,Fixed Income,1501,49.31011826544021,63.75263557628248,3.0
INV02174,5,70558.23,14111.645999999999,6995.63,1399.126,2021-09-07,2023-04-25,595,True,148.75,9.914690320321244,Female,46,Lagos,High,2020-10-19,Fixed Income,1670,54.86202365308804,127.51316000000001,0.0
INV02175,1,18575.3,18575.3,831.37,831.37,2024-11-08,2024-11-08,0,False,,4.475674686276938,Female,34,Kano,Low,2023-06-28,Fixed Income,688,22.601839684625492,36.78328895348837,
INV02176,2,11596.400000000001,5798.200000000001,1894.8899999999999,947.4449999999999,2022-09-27,2023-09-28,366,True,366.0,16.34032975751095,Female,59,Port Harcourt,Medium,2020-01-31,Crypto,1932,63.469119579500656,29.85530621118012,1.0
INV02177,2,33973.64,16986.82,2256.82,1128.41,2024-03-30,2024-10-30,214,False,214.0,6.6428560495725515,Male,38,Enugu,Low,2022-10-26,Real Estate,933,30.650459921156372,73.63086902465167,3.0
INV02178,4,41766.61,10441.6525,-1741.8999999999999,-435.47499999999997,2023-04-15,2024-12-19,614,False,204.66666666666666,-4.170556336748421,Female,68,Enugu,Low,2023-01-18,Fixed Income,849,27.890932982917214,-62.45398822143698,1.0
INV02179,4,26540.449999999997,6635.112499999999,178.95,44.7375,2020-09-22,2024-07-30,1407,False,469.0,0.6742538276479865,Female,62,Port Harcourt,Medium,2020-04-30,Fixed Income,1842,60.51248357424441,2.957241042345277,1.0
INV02180,2,2632.3900000000003,1316.1950000000002,251.26999999999998,125.63499999999999,2022-05-02,2022-07-26,85,True,85.0,9.545318132951422,Female,39,Enugu,Low,2020-12-12,Real Estate,1616,53.088042049934295,4.73308094059406,1.0
INV02181,3,35453.53,11817.843333333332,1624.3400000000001,541.4466666666667,2021-09-28,2024-08-23,1060,False,530.0,4.581603016681273,Male,52,Kano,Medium,2020-01-15,Mutual Fund,1948,63.99474375821288,25.382397125256677,1.0
INV02182,2,39196.22,19598.11,1291.47,645.735,2022-09-20,2023-04-25,217,True,217.0,3.294884047492334,Male,24,Enugu,Low,2022-08-28,Fixed Income,992,32.58869908015769,39.62938185483871,3.0
INV02183,4,13950.88,3487.72,780.85,195.2125,2022-06-01,2024-10-05,857,False,285.6666666666667,5.597137958322343,Female,55,Kano,High,2022-05-07,Real Estate,1105,36.300919842312744,21.5104742081448,1.0
INV02184,7,94016.06,13430.865714285714,11277.72,1611.1028571428571,2023-11-04,2024-11-08,370,False,61.666666666666664,11.995525019874263,Female,48,Kano,Medium,2023-09-12,Crypto,612,20.105124835742444,560.9375764705882,0.0
INV02185,4,61153.42,15288.355,-6382.889999999999,-1595.7224999999999,2022-08-14,2024-08-06,723,False,241.0,-10.437502922976343,Male,42,Port Harcourt,Medium,2021-11-08,Mutual Fund,1285,42.21419185282523,-151.20246817120622,3.0
INV02186,2,3880.45,1940.225,317.07000000000005,158.53500000000003,2022-10-07,2023-06-22,258,True,258.0,8.170959553660015,Male,49,Port Harcourt,Medium,2022-09-10,Fixed Income,979,32.16162943495401,9.858642288049031,1.0
INV02187,6,53687.36,8947.893333333333,4383.02,730.5033333333334,2023-03-26,2024-12-14,629,False,125.8,8.163970066697264,Male,60,Abuja,Low,2023-01-19,Fixed Income,848,27.8580814717477,157.3338783018868,0.0
INV02188,4,26184.47,6546.1175,2588.0499999999997,647.0124999999999,2020-05-31,2024-10-20,1603,False,534.3333333333334,9.883912105152405,Female,41,Abuja,Medium,2020-05-10,Crypto,1832,60.183968462549274,43.00231550218341,1.0
INV02189,3,49757.619999999995,16585.873333333333,1871.89,623.9633333333334,2023-12-10,2024-12-28,384,False,192.0,3.7620167524089783,Other,67,Kano,Low,2023-08-19,Fixed Income,636,20.893561103810775,89.59171635220126,3.0
INV02190,7,117016.5,16716.64285714286,40388.6,5769.8,2021-09-23,2024-08-29,1071,False,178.5,34.51530339738413,Male,59,Kano,Medium,2021-06-13,Stocks,1433,47.07621550591327,857.9406727145848,0.0
INV02191,5,28801.87,5760.374,5361.099999999999,1072.2199999999998,2023-09-13,2024-09-20,373,False,93.25,18.61372195624798,Female,50,Lagos,Medium,2023-03-09,Crypto,799,26.248357424441522,204.24516145181477,0.0
INV02192,3,36795.5,12265.166666666666,1794.07,598.0233333333333,2022-01-24,2023-07-25,547,True,273.5,4.875786441276786,Male,38,Kano,Low,2021-10-05,Crypto,1319,43.331143232588694,41.4037079605762,1.0
INV02193,7,79133.3,11304.757142857143,2000.82,285.83142857142855,2021-08-09,2024-11-16,1195,False,199.16666666666666,2.528417240276849,Female,54,Port Harcourt,Medium,2021-06-13,Fixed Income,1433,47.07621550591327,42.50171723656665,0.0
INV02194,4,51245.59,12811.3975,9878.74,2469.685,2022-06-07,2024-11-23,900,False,300.0,19.27724902767243,Female,66,Port Harcourt,Low,2021-12-19,Fixed Income,1244,40.86727989487516,241.7273678456592,3.0
INV02195,1,18949.07,18949.07,662.64,662.64,2024-07-29,2024-07-29,0,False,,3.4969526208937958,Male,22,Abuja,Medium,2023-05-25,Mutual Fund,722,23.71879106438896,27.93734293628809,
INV02196,5,65282.38,13056.475999999999,2294.12,458.82399999999996,2023-11-09,2024-07-21,255,False,63.75,3.514148840774494,Female,51,Abuja,High,2023-08-25,Fixed Income,630,20.69645203679369,110.84605206349207,0.0
INV02197,4,49206.630000000005,12301.657500000001,2444.6099999999997,611.1524999999999,2020-05-10,2023-11-01,1270,True,423.3333333333333,4.9680500371596255,Male,38,Port Harcourt,Low,2020-03-07,Fixed Income,1896,62.286465177398156,39.24785253164557,1.0
INV02198,4,19155.61,4788.9025,559.51,139.8775,2022-07-03,2024-12-23,904,False,301.3333333333333,2.920867568299835,Male,50,Lagos,Medium,2021-02-02,Stocks,1564,51.379763469119574,10.88969590792839,1.0
INV02199,4,41864.93,10466.2325,314.36,78.59,2023-10-09,2024-12-17,435,False,145.0,0.7508910202405689,Male,37,Enugu,Medium,2023-06-26,Mutual Fund,690,22.667542706964518,13.868287536231886,0.0
INV02200,3,15033.36,5011.12,635.36,211.78666666666666,2023-09-29,2024-09-26,363,False,181.5,4.226333966591634,Female,29,Kano,Low,2022-11-26,Fixed Income,902,29.632063074901446,21.441639024390245,1.0
INV02201,2,26451.710000000003,13225.855000000001,-1004.2099999999999,-502.10499999999996,2022-12-10,2024-12-26,747,False,747.0,-3.7963897230084553,Female,58,Lagos,Medium,2020-07-16,Fixed Income,1765,57.98291721419185,-17.319066515580737,1.0
INV02202,3,14212.3,4737.433333333333,805.3700000000001,268.4566666666667,2022-02-16,2023-07-08,507,True,253.5,5.6667112290058625,Male,51,Lagos,Low,2021-02-26,Real Estate,1540,50.59132720105124,15.919131688311692,1.0
INV02203,3,22498.21,7499.403333333333,9445.65,3148.5499999999997,2022-06-24,2024-10-02,831,False,415.5,41.98400672764633,Male,27,Enugu,Low,2022-06-22,Crypto,1059,34.78975032851511,271.5066912181303,2.0
INV02204,4,27015.1,6753.775,358.43999999999994,89.60999999999999,2021-06-05,2024-11-06,1250,False,416.6666666666667,1.3268135228076148,Male,45,Port Harcourt,Medium,2021-05-05,Real Estate,1472,48.35742444152431,7.412305434782608,1.0
INV02205,8,105865.02,13233.1275,6188.32,773.54,2023-09-04,2024-11-14,437,False,62.42857142857143,5.845481349741396,Male,41,Lagos,Medium,2023-09-04,Mutual Fund,620,20.367936925098554,303.82654967741934,0.0
INV02206,4,52852.64,13213.16,2190.1099999999997,547.5274999999999,2023-09-25,2024-06-02,251,False,83.66666666666667,4.143804358684826,Female,47,Abuja,High,2023-03-14,Mutual Fund,794,26.084099868593952,83.96341108312342,0.0
INV02207,3,19447.73,6482.576666666667,714.6699999999998,238.22333333333327,2023-11-12,2024-11-05,359,False,179.5,3.6748247738939193,Other,64,Abuja,Low,2021-12-09,Stocks,1254,41.1957950065703,17.3481298245614,1.0
INV02208,3,31581.489999999998,10527.163333333332,1102.76,367.58666666666664,2024-03-04,2024-09-22,202,False,101.0,3.491792185865835,Male,45,Port Harcourt,Medium,2023-05-10,Fixed Income,737,24.21156373193167,45.54683093622795,1.0
INV02209,2,14687.64,7343.82,763.48,381.74,2023-02-28,2024-02-27,364,True,364.0,5.198112154164999,Female,29,Kano,Medium,2022-07-02,Mutual Fund,1049,34.46123521681997,22.15474852240229,1.0
INV02210,6,55384.14,9230.69,7953.12,1325.52,2021-03-25,2024-09-26,1281,False,256.2,14.359923256007948,Female,27,Kano,Low,2020-12-13,Fixed Income,1615,53.05519053876478,149.9027695356037,0.0
INV02211,6,38029.229999999996,6338.204999999999,2292.84,382.14000000000004,2023-07-31,2024-12-16,504,False,100.8,6.029151786665153,Male,28,Kano,Low,2023-02-10,Real Estate,826,27.135348226018397,84.49642808716708,0.0
INV02212,2,2000.0,1000.0,69.60000000000001,34.800000000000004,2022-12-22,2024-11-26,705,False,705.0,3.4800000000000004,Female,25,Lagos,Low,2021-09-11,Real Estate,1343,44.119579500657025,1.5775309009679825,1.0
INV02213,1,23780.03,23780.03,27425.2,27425.2,2024-01-08,2024-01-08,0,True,,115.32870227665819,Male,20,Port Harcourt,Medium,2022-08-19,Crypto,1001,32.88436268068331,833.9890989010989,
INV02214,3,45570.11,15190.036666666667,5392.26,1797.42,2022-01-26,2023-08-26,577,True,288.5,11.832887829324967,Female,46,Abuja,Medium,2021-11-09,Mutual Fund,1284,42.18134034165571,127.83519813084114,3.0
INV02215,7,86787.36,12398.194285714286,16336.7,2333.8142857142857,2022-09-23,2024-09-10,718,False,119.66666666666667,18.823824114479347,Male,38,Abuja,High,2022-07-08,Mutual Fund,1043,34.26412614980289,476.78729434324066,0.0
INV02216,2,23531.399999999998,11765.699999999999,1568.85,784.425,2021-11-21,2023-05-28,553,True,553.0,6.667049134348148,Male,47,Lagos,Medium,2021-10-10,Mutual Fund,1314,43.16688567674113,36.34383105022831,1.0
INV02217,4,44743.020000000004,11185.755000000001,10320.41,2580.1025,2021-11-15,2024-07-27,985,False,328.3333333333333,23.06596649041571,Male,22,Kano,High,2021-03-13,Crypto,1525,50.09855453350854,206.0021510819672,2.0
INV02218,2,27963.04,13981.52,-11946.13,-5973.065,2022-01-17,2023-06-08,507,True,507.0,-42.72114190731766,Female,26,Port Harcourt,Low,2021-06-20,Crypto,1426,46.846254927726676,-255.00715091164093,1.0
INV02219,6,112231.32,18705.22,24319.87,4053.3116666666665,2023-02-07,2024-09-18,589,False,117.8,21.669414562708518,Female,60,Abuja,Low,2023-01-01,Crypto,866,28.44940867279895,854.8462387990762,3.0
INV02220,3,24643.05,8214.35,978.5,326.1666666666667,2024-03-19,2024-10-10,205,False,102.5,3.9706935626880604,Female,39,Enugu,Low,2023-07-27,Crypto,659,21.64914586070959,45.19808801213961,1.0
INV02221,7,145008.59,20715.512857142858,6924.51,989.2157142857143,2021-04-15,2024-09-30,1264,False,210.66666666666666,4.775241246053079,Male,50,Port Harcourt,Medium,2020-05-22,Crypto,1820,59.78975032851511,115.81433208791209,3.0
INV02222,3,22856.59,7618.863333333334,3019.4799999999996,1006.4933333333332,2022-04-19,2024-07-22,825,False,412.5,13.210544530045818,Male,41,Port Harcourt,Low,2022-03-01,Stocks,1172,38.50197109067017,78.42403686006826,1.0
INV02223,3,30069.010000000002,10023.003333333334,9774.96,3258.3199999999997,2022-11-26,2024-08-27,640,False,320.0,32.50841979832392,Other,21,Kano,High,2022-07-02,Crypto,1049,34.46123521681997,283.6508888465205,2.0
INV02224,5,48636.77,9727.354,6589.93,1317.986,2022-10-10,2024-12-08,790,False,197.5,13.549275578949837,Male,36,Port Harcourt,High,2020-12-15,Stocks,1613,52.989487516425754,124.36296912585246,0.0
INV02225,8,53925.94,6740.7425,4158.74,519.8425,2021-12-19,2024-12-23,1100,False,157.14285714285714,7.711947163090713,Male,29,Abuja,High,2021-06-04,Stocks,1442,47.3718791064389,87.7892133148405,0.0
INV02226,4,49692.1,12423.025,1505.67,376.4175,2022-06-13,2024-12-27,928,False,309.3333333333333,3.029998732192844,Female,27,Lagos,High,2022-06-05,Real Estate,1076,35.34822601839684,42.59534832713755,1.0
INV02227,3,29072.629999999997,9690.876666666665,23.82000000000005,7.940000000000016,2021-01-03,2024-10-11,1377,False,688.5,0.08193273192002255,Male,52,Port Harcourt,High,2020-04-01,Crypto,1871,61.465177398160314,0.38753650454302596,1.0
INV02228,1,2651.17,2651.17,57.02,57.02,2022-09-19,2022-09-19,0,True,,2.1507485374381874,Male,36,Port Harcourt,Low,2021-11-17,Fixed Income,1276,41.9185282522996,1.360257680250784,
INV02229,4,18543.09,4635.7725,3126.45,781.6125,2023-07-12,2024-08-09,394,False,131.33333333333334,16.86045853199224,Female,38,Kano,Medium,2022-11-18,Real Estate,910,29.894875164257556,104.58147032967032,1.0
INV02231,3,22044.760000000002,7348.253333333334,-18.309999999999945,-6.103333333333315,2024-06-29,2024-11-12,136,False,68.0,-0.08305828686726434,Male,59,Enugu,Low,2023-12-17,Fixed Income,516,16.95137976346912,-1.0801480620155006,1.0
